"mc","L","F","q","s_max_den","n_density","iteration"
1,50,3,200,8e-04,0.0561224489795918,442
1,50,3,200,8e-04,0.0563265306122449,870
1,50,3,200,8e-04,0.0563265306122449,1712
1,50,3,200,8e-04,0.056734693877551,3368
1,50,3,200,8e-04,0.0526530612244898,6627
1,50,3,200,8e-04,0.0444897959183673,13039
1,50,3,200,0.0012,0.0324489795918367,25657
1,50,3,200,0.002,0.0175510204081633,50484
1,50,3,200,0.0024,0.00775510204081633,99334
1,50,3,200,0.0024,0.00530612244897959,195455
1,50,3,200,0.0024,0.00551020408163265,384586
1,50,3,200,0.0024,0.00530612244897959,756729
2,50,3,200,4e-04,0.0510204081632653,1
2,50,3,200,4e-04,0.0510204081632653,2
2,50,3,200,4e-04,0.0510204081632653,4
2,50,3,200,4e-04,0.0510204081632653,8
2,50,3,200,4e-04,0.0510204081632653,15
2,50,3,200,4e-04,0.0510204081632653,29
2,50,3,200,4e-04,0.0510204081632653,58
2,50,3,200,4e-04,0.0510204081632653,114
2,50,3,200,4e-04,0.0510204081632653,225
2,50,3,200,4e-04,0.0510204081632653,442
2,50,3,200,4e-04,0.0510204081632653,870
2,50,3,200,8e-04,0.0502040816326531,1712
2,50,3,200,8e-04,0.0491836734693878,3368
2,50,3,200,8e-04,0.0481632653061225,6627
2,50,3,200,0.0012,0.0406122448979592,13039
2,50,3,200,0.0016,0.0285714285714286,25657
2,50,3,200,0.0016,0.013469387755102,50484
2,50,3,200,0.002,0.00510204081632653,99334
2,50,3,200,0.0024,0.00306122448979592,195455
2,50,3,200,0.0024,0.00326530612244898,384586
2,50,3,200,0.0024,0.0026530612244898,756729
3,50,3,200,4e-04,0.0606122448979592,1
3,50,3,200,4e-04,0.0606122448979592,2
3,50,3,200,4e-04,0.0606122448979592,4
3,50,3,200,4e-04,0.0606122448979592,8
3,50,3,200,4e-04,0.0606122448979592,15
3,50,3,200,4e-04,0.0606122448979592,29
3,50,3,200,4e-04,0.0606122448979592,58
3,50,3,200,8e-04,0.0604081632653061,114
3,50,3,200,8e-04,0.0604081632653061,225
3,50,3,200,8e-04,0.0602040816326531,442
3,50,3,200,8e-04,0.0597959183673469,870
3,50,3,200,8e-04,0.0597959183673469,1712
3,50,3,200,8e-04,0.0585714285714286,3368
3,50,3,200,8e-04,0.0542857142857143,6627
3,50,3,200,8e-04,0.0430612244897959,13039
3,50,3,200,0.0012,0.0281632653061225,25657
3,50,3,200,0.0012,0.013469387755102,50484
3,50,3,200,0.0016,0.0063265306122449,99334
3,50,3,200,0.0016,0.00408163265306122,195455
3,50,3,200,0.0016,0.00428571428571429,384586
3,50,3,200,0.0016,0.00489795918367347,756729
4,50,3,200,4e-04,0.0608163265306122,1
4,50,3,200,4e-04,0.0608163265306122,2
4,50,3,200,4e-04,0.0608163265306122,4
4,50,3,200,4e-04,0.0608163265306122,8
4,50,3,200,4e-04,0.0608163265306122,15
4,50,3,200,4e-04,0.0608163265306122,29
4,50,3,200,4e-04,0.0608163265306122,58
4,50,3,200,4e-04,0.0608163265306122,114
4,50,3,200,4e-04,0.0608163265306122,225
4,50,3,200,4e-04,0.0608163265306122,442
4,50,3,200,4e-04,0.0606122448979592,870
4,50,3,200,8e-04,0.0606122448979592,1712
4,50,3,200,8e-04,0.0591836734693878,3368
4,50,3,200,0.0012,0.0569387755102041,6627
4,50,3,200,0.0012,0.0473469387755102,13039
4,50,3,200,0.0012,0.0330612244897959,25657
4,50,3,200,0.002,0.0155102040816327,50484
4,50,3,200,0.0024,0.00571428571428571,99334
4,50,3,200,0.0028,0.00551020408163265,195455
4,50,3,200,0.0028,0.00469387755102041,384586
4,50,3,200,0.0028,0.00551020408163265,756729
5,50,3,200,4e-04,0.0577551020408163,1
5,50,3,200,4e-04,0.0577551020408163,2
5,50,3,200,4e-04,0.0577551020408163,4
5,50,3,200,4e-04,0.0577551020408163,8
5,50,3,200,4e-04,0.0577551020408163,15
5,50,3,200,4e-04,0.0577551020408163,29
5,50,3,200,4e-04,0.0577551020408163,58
5,50,3,200,4e-04,0.0581632653061224,114
5,50,3,200,4e-04,0.0581632653061224,225
5,50,3,200,4e-04,0.0581632653061224,442
5,50,3,200,8e-04,0.0579591836734694,870
5,50,3,200,8e-04,0.0575510204081633,1712
5,50,3,200,8e-04,0.0571428571428571,3368
5,50,3,200,8e-04,0.0551020408163265,6627
5,50,3,200,0.0012,0.0475510204081633,13039
5,50,3,200,0.0012,0.0330612244897959,25657
5,50,3,200,0.002,0.0155102040816327,50484
5,50,3,200,0.0024,0.00551020408163265,99334
5,50,3,200,0.0024,0.00408163265306122,195455
5,50,3,200,0.0024,0.00387755102040816,384586
5,50,3,200,0.0024,0.00428571428571429,756729
1,50,3,250,4e-04,0.0504081632653061,1
1,50,3,250,4e-04,0.0504081632653061,2
1,50,3,250,4e-04,0.0504081632653061,4
1,50,3,250,4e-04,0.0504081632653061,8
1,50,3,250,4e-04,0.0504081632653061,15
1,50,3,250,4e-04,0.0504081632653061,29
1,50,3,250,4e-04,0.0504081632653061,58
1,50,3,250,4e-04,0.0504081632653061,114
1,50,3,250,4e-04,0.0504081632653061,225
1,50,3,250,4e-04,0.0504081632653061,442
1,50,3,250,4e-04,0.0506122448979592,870
1,50,3,250,8e-04,0.0504081632653061,1712
1,50,3,250,8e-04,0.0485714285714286,3368
1,50,3,250,0.0012,0.0469387755102041,6627
1,50,3,250,0.0012,0.04,13039
1,50,3,250,0.0012,0.0273469387755102,25657
1,50,3,250,0.0012,0.0142857142857143,50484
1,50,3,250,0.0024,0.00448979591836735,99334
1,50,3,250,0.0024,0.00326530612244898,195455
1,50,3,250,0.0024,0.00306122448979592,384586
1,50,3,250,0.0024,0.00326530612244898,756729
2,50,3,250,4e-04,0.0528571428571429,1
2,50,3,250,4e-04,0.0528571428571429,2
2,50,3,250,4e-04,0.0528571428571429,4
2,50,3,250,4e-04,0.0528571428571429,8
2,50,3,250,4e-04,0.0528571428571429,15
2,50,3,250,4e-04,0.0528571428571429,29
2,50,3,250,4e-04,0.0528571428571429,58
2,50,3,250,4e-04,0.0528571428571429,114
2,50,3,250,4e-04,0.0528571428571429,225
2,50,3,250,4e-04,0.0528571428571429,442
2,50,3,250,4e-04,0.0530612244897959,870
2,50,3,250,8e-04,0.0528571428571429,1712
2,50,3,250,8e-04,0.0518367346938775,3368
2,50,3,250,8e-04,0.0493877551020408,6627
2,50,3,250,8e-04,0.0408163265306122,13039
2,50,3,250,0.0012,0.0277551020408163,25657
2,50,3,250,0.0016,0.0126530612244898,50484
2,50,3,250,0.0016,0.00489795918367347,99334
2,50,3,250,0.0016,0.00428571428571429,195455
2,50,3,250,0.0016,0.0026530612244898,384586
2,50,3,250,0.0016,0.0036734693877551,756729
3,50,3,250,4e-04,0.053265306122449,1
3,50,3,250,4e-04,0.053265306122449,2
3,50,3,250,4e-04,0.053265306122449,4
3,50,3,250,4e-04,0.053265306122449,8
3,50,3,250,4e-04,0.053265306122449,15
3,50,3,250,4e-04,0.053265306122449,29
3,50,3,250,4e-04,0.053265306122449,58
3,50,3,250,4e-04,0.053265306122449,114
3,50,3,250,4e-04,0.053265306122449,225
3,50,3,250,4e-04,0.053265306122449,442
3,50,3,250,8e-04,0.0530612244897959,870
3,50,3,250,8e-04,0.0524489795918367,1712
3,50,3,250,8e-04,0.0510204081632653,3368
3,50,3,250,8e-04,0.0475510204081633,6627
3,50,3,250,8e-04,0.0408163265306122,13039
3,50,3,250,0.0012,0.026530612244898,25657
3,50,3,250,0.0016,0.0118367346938776,50484
3,50,3,250,0.0016,0.00469387755102041,99334
3,50,3,250,0.002,0.00244897959183673,195455
3,50,3,250,0.002,0.00244897959183673,384586
3,50,3,250,0.002,0.00183673469387755,756729
4,50,3,250,4e-04,0.0463265306122449,1
4,50,3,250,4e-04,0.0463265306122449,2
4,50,3,250,4e-04,0.0463265306122449,4
4,50,3,250,4e-04,0.0463265306122449,8
4,50,3,250,4e-04,0.0463265306122449,15
4,50,3,250,4e-04,0.0463265306122449,29
4,50,3,250,4e-04,0.0463265306122449,58
4,50,3,250,4e-04,0.0463265306122449,114
4,50,3,250,4e-04,0.0463265306122449,225
4,50,3,250,4e-04,0.0463265306122449,442
4,50,3,250,4e-04,0.0461224489795918,870
4,50,3,250,8e-04,0.0459183673469388,1712
4,50,3,250,8e-04,0.0444897959183673,3368
4,50,3,250,8e-04,0.0408163265306122,6627
4,50,3,250,8e-04,0.0340816326530612,13039
4,50,3,250,0.0012,0.023265306122449,25657
4,50,3,250,0.0016,0.0106122448979592,50484
4,50,3,250,0.0016,0.00469387755102041,99334
4,50,3,250,0.0016,0.00469387755102041,195455
4,50,3,250,0.0016,0.00408163265306122,384586
4,50,3,250,0.0016,0.00346938775510204,756729
5,50,3,250,4e-04,0.0544897959183673,1
5,50,3,250,4e-04,0.0544897959183673,2
5,50,3,250,4e-04,0.0544897959183673,4
5,50,3,250,4e-04,0.0544897959183673,8
5,50,3,250,4e-04,0.0544897959183673,15
5,50,3,250,4e-04,0.0544897959183673,29
5,50,3,250,4e-04,0.0544897959183673,58
5,50,3,250,4e-04,0.0544897959183673,114
5,50,3,250,4e-04,0.0544897959183673,225
5,50,3,250,4e-04,0.0542857142857143,442
5,50,3,250,4e-04,0.0542857142857143,870
5,50,3,250,8e-04,0.0538775510204082,1712
5,50,3,250,8e-04,0.053265306122449,3368
5,50,3,250,0.0012,0.0495918367346939,6627
5,50,3,250,0.0012,0.0428571428571429,13039
5,50,3,250,0.0012,0.0285714285714286,25657
5,50,3,250,0.0012,0.0108163265306122,50484
5,50,3,250,0.0024,0.00469387755102041,99334
5,50,3,250,0.0024,0.00224489795918367,195455
5,50,3,250,0.002,0.00326530612244898,384586
5,50,3,250,0.002,0.0036734693877551,756729
1,50,3,300,4e-04,0.0506122448979592,1
1,50,3,300,4e-04,0.0506122448979592,2
1,50,3,300,4e-04,0.0506122448979592,4
1,50,3,300,4e-04,0.0506122448979592,8
1,50,3,300,4e-04,0.0506122448979592,15
1,50,3,300,4e-04,0.0506122448979592,29
1,50,3,300,4e-04,0.0506122448979592,58
1,50,3,300,4e-04,0.0506122448979592,114
1,50,3,300,4e-04,0.0506122448979592,225
1,50,3,300,4e-04,0.0506122448979592,442
1,50,3,300,4e-04,0.0506122448979592,870
1,50,3,300,8e-04,0.0502040816326531,1712
1,50,3,300,8e-04,0.0495918367346939,3368
1,50,3,300,8e-04,0.0477551020408163,6627
1,50,3,300,8e-04,0.0379591836734694,13039
1,50,3,300,0.0012,0.0253061224489796,25657
1,50,3,300,0.0016,0.00836734693877551,50484
1,50,3,300,0.0016,0.00204081632653061,99334
1,50,3,300,0.0016,0.00163265306122449,195455
1,50,3,300,0.0016,0.00142857142857143,384586
1,50,3,300,0.0016,0.00183673469387755,756729
2,50,3,300,4e-04,0.053265306122449,1
2,50,3,300,4e-04,0.053265306122449,2
2,50,3,300,4e-04,0.053265306122449,4
2,50,3,300,4e-04,0.053265306122449,8
2,50,3,300,4e-04,0.053265306122449,15
2,50,3,300,4e-04,0.053265306122449,29
2,50,3,300,4e-04,0.053265306122449,58
2,50,3,300,4e-04,0.053469387755102,114
2,50,3,300,4e-04,0.053469387755102,225
2,50,3,300,8e-04,0.053265306122449,442
2,50,3,300,8e-04,0.0524489795918367,870
2,50,3,300,8e-04,0.0520408163265306,1712
2,50,3,300,8e-04,0.0508163265306122,3368
2,50,3,300,8e-04,0.0491836734693878,6627
2,50,3,300,8e-04,0.0416326530612245,13039
2,50,3,300,0.0012,0.03,25657
2,50,3,300,0.0016,0.0124489795918367,50484
2,50,3,300,0.002,0.00408163265306122,99334
2,50,3,300,0.002,0.00387755102040816,195455
2,50,3,300,0.002,0.00306122448979592,384586
2,50,3,300,0.002,0.00326530612244898,756729
3,50,3,300,4e-04,0.0418367346938776,1
3,50,3,300,4e-04,0.0418367346938776,2
3,50,3,300,4e-04,0.0418367346938776,4
3,50,3,300,4e-04,0.0418367346938776,8
3,50,3,300,4e-04,0.0418367346938776,15
3,50,3,300,4e-04,0.0418367346938776,29
3,50,3,300,4e-04,0.0418367346938776,58
3,50,3,300,4e-04,0.0418367346938776,114
3,50,3,300,4e-04,0.0418367346938776,225
3,50,3,300,4e-04,0.0418367346938776,442
3,50,3,300,4e-04,0.0418367346938776,870
3,50,3,300,8e-04,0.0416326530612245,1712
3,50,3,300,8e-04,0.0404081632653061,3368
3,50,3,300,8e-04,0.0385714285714286,6627
3,50,3,300,8e-04,0.0336734693877551,13039
3,50,3,300,0.0012,0.0226530612244898,25657
3,50,3,300,0.0012,0.00897959183673469,50484
3,50,3,300,0.0016,0.0026530612244898,99334
3,50,3,300,0.0016,0.00142857142857143,195455
3,50,3,300,0.002,0.00142857142857143,384586
3,50,3,300,0.0016,0.00163265306122449,756729
4,50,3,300,4e-04,0.0489795918367347,1
4,50,3,300,4e-04,0.0489795918367347,2
4,50,3,300,4e-04,0.0489795918367347,4
4,50,3,300,4e-04,0.0489795918367347,8
4,50,3,300,4e-04,0.0489795918367347,15
4,50,3,300,4e-04,0.0489795918367347,29
4,50,3,300,4e-04,0.0489795918367347,58
4,50,3,300,4e-04,0.0489795918367347,114
4,50,3,300,4e-04,0.0489795918367347,225
4,50,3,300,4e-04,0.0489795918367347,442
4,50,3,300,4e-04,0.0489795918367347,870
4,50,3,300,8e-04,0.0487755102040816,1712
4,50,3,300,8e-04,0.0487755102040816,3368
4,50,3,300,8e-04,0.0471428571428571,6627
4,50,3,300,8e-04,0.0381632653061224,13039
4,50,3,300,0.0012,0.0261224489795918,25657
4,50,3,300,0.0012,0.0122448979591837,50484
4,50,3,300,0.002,0.00551020408163265,99334
4,50,3,300,0.0024,0.00346938775510204,195455
4,50,3,300,0.0024,0.0036734693877551,384586
4,50,3,300,0.0024,0.00510204081632653,756729
5,50,3,300,4e-04,0.0477551020408163,1
5,50,3,300,4e-04,0.0477551020408163,2
5,50,3,300,4e-04,0.0477551020408163,4
5,50,3,300,4e-04,0.0477551020408163,8
5,50,3,300,4e-04,0.0477551020408163,15
5,50,3,300,4e-04,0.0477551020408163,29
5,50,3,300,4e-04,0.0477551020408163,58
5,50,3,300,4e-04,0.0477551020408163,114
5,50,3,300,4e-04,0.0477551020408163,225
5,50,3,300,4e-04,0.0479591836734694,442
5,50,3,300,8e-04,0.0475510204081633,870
5,50,3,300,8e-04,0.0471428571428571,1712
5,50,3,300,8e-04,0.0459183673469388,3368
5,50,3,300,0.0012,0.0422448979591837,6627
5,50,3,300,0.0012,0.0353061224489796,13039
5,50,3,300,0.0012,0.0253061224489796,25657
5,50,3,300,0.0016,0.0118367346938776,50484
5,50,3,300,0.0028,0.00346938775510204,99334
5,50,3,300,0.0028,0.00183673469387755,195455
5,50,3,300,0.0028,0.00163265306122449,384586
5,50,3,300,0.0028,0.00142857142857143,756729
1,50,3,400,4e-04,0.0426530612244898,1
1,50,3,400,4e-04,0.0426530612244898,2
1,50,3,400,4e-04,0.0426530612244898,4
1,50,3,400,4e-04,0.0426530612244898,8
1,50,3,400,4e-04,0.0426530612244898,15
1,50,3,400,4e-04,0.0426530612244898,29
1,50,3,400,4e-04,0.0426530612244898,58
1,50,3,400,4e-04,0.0426530612244898,114
1,50,3,400,4e-04,0.0426530612244898,225
1,50,3,400,4e-04,0.0426530612244898,442
1,50,3,400,4e-04,0.0428571428571429,870
1,50,3,400,8e-04,0.0426530612244898,1712
1,50,3,400,8e-04,0.0426530612244898,3368
1,50,3,400,8e-04,0.0387755102040816,6627
1,50,3,400,0.0012,0.0326530612244898,13039
1,50,3,400,0.0012,0.0210204081632653,25657
1,50,3,400,0.0024,0.00836734693877551,50484
1,50,3,400,0.0024,0.00224489795918367,99334
1,50,3,400,0.0024,0.00142857142857143,195455
1,50,3,400,0.0024,0.00224489795918367,384586
1,50,3,400,0.0024,0.00142857142857143,756729
2,50,3,400,4e-04,0.0422448979591837,1
2,50,3,400,4e-04,0.0422448979591837,2
2,50,3,400,4e-04,0.0422448979591837,4
2,50,3,400,4e-04,0.0422448979591837,8
2,50,3,400,4e-04,0.0422448979591837,15
2,50,3,400,4e-04,0.0422448979591837,29
2,50,3,400,4e-04,0.0422448979591837,58
2,50,3,400,4e-04,0.0422448979591837,114
2,50,3,400,4e-04,0.0422448979591837,225
2,50,3,400,4e-04,0.0422448979591837,442
2,50,3,400,8e-04,0.0420408163265306,870
2,50,3,400,8e-04,0.0416326530612245,1712
2,50,3,400,8e-04,0.0408163265306122,3368
2,50,3,400,8e-04,0.0391836734693878,6627
2,50,3,400,0.0012,0.0322448979591837,13039
2,50,3,400,0.0012,0.0212244897959184,25657
2,50,3,400,0.0016,0.00795918367346939,50484
2,50,3,400,0.0016,0.00285714285714286,99334
2,50,3,400,0.0016,0.00285714285714286,195455
2,50,3,400,0.0016,0.00224489795918367,384586
2,50,3,400,0.0016,0.00204081632653061,756729
3,50,3,400,4e-04,0.0440816326530612,1
3,50,3,400,4e-04,0.0440816326530612,2
3,50,3,400,4e-04,0.0440816326530612,4
3,50,3,400,4e-04,0.0440816326530612,8
3,50,3,400,4e-04,0.0440816326530612,15
3,50,3,400,4e-04,0.0440816326530612,29
3,50,3,400,4e-04,0.0440816326530612,58
3,50,3,400,4e-04,0.0440816326530612,114
3,50,3,400,4e-04,0.0440816326530612,225
3,50,3,400,4e-04,0.0440816326530612,442
3,50,3,400,4e-04,0.0440816326530612,870
3,50,3,400,4e-04,0.0438775510204082,1712
3,50,3,400,8e-04,0.043265306122449,3368
3,50,3,400,8e-04,0.0412244897959184,6627
3,50,3,400,8e-04,0.0340816326530612,13039
3,50,3,400,0.0012,0.0216326530612245,25657
3,50,3,400,0.0016,0.00897959183673469,50484
3,50,3,400,0.0016,0.00285714285714286,99334
3,50,3,400,0.0016,0.00224489795918367,195455
3,50,3,400,0.0016,0.00244897959183673,384586
3,50,3,400,0.0016,0.00163265306122449,756729
4,50,3,400,4e-04,0.0412244897959184,1
4,50,3,400,4e-04,0.0412244897959184,2
4,50,3,400,4e-04,0.0412244897959184,4
4,50,3,400,4e-04,0.0412244897959184,8
4,50,3,400,4e-04,0.0412244897959184,15
4,50,3,400,4e-04,0.0412244897959184,29
4,50,3,400,4e-04,0.0412244897959184,58
4,50,3,400,4e-04,0.0412244897959184,114
4,50,3,400,4e-04,0.0412244897959184,225
4,50,3,400,4e-04,0.0410204081632653,442
4,50,3,400,4e-04,0.0412244897959184,870
4,50,3,400,8e-04,0.0408163265306122,1712
4,50,3,400,8e-04,0.0391836734693878,3368
4,50,3,400,8e-04,0.036530612244898,6627
4,50,3,400,0.0012,0.03,13039
4,50,3,400,0.0012,0.0208163265306122,25657
4,50,3,400,0.0016,0.00816326530612245,50484
4,50,3,400,0.0016,0.00306122448979592,99334
4,50,3,400,0.0016,0.00224489795918367,195455
4,50,3,400,0.0016,0.00224489795918367,384586
4,50,3,400,0.0016,0.00204081632653061,756729
5,50,3,400,4e-04,0.0373469387755102,1
5,50,3,400,4e-04,0.0373469387755102,2
5,50,3,400,4e-04,0.0373469387755102,4
5,50,3,400,4e-04,0.0373469387755102,8
5,50,3,400,4e-04,0.0373469387755102,15
5,50,3,400,4e-04,0.0373469387755102,29
5,50,3,400,4e-04,0.0373469387755102,58
5,50,3,400,4e-04,0.0373469387755102,114
5,50,3,400,4e-04,0.0373469387755102,225
5,50,3,400,4e-04,0.0373469387755102,442
5,50,3,400,8e-04,0.0373469387755102,870
5,50,3,400,8e-04,0.0369387755102041,1712
5,50,3,400,8e-04,0.0371428571428571,3368
5,50,3,400,8e-04,0.0344897959183673,6627
5,50,3,400,0.0012,0.0291836734693878,13039
5,50,3,400,0.0012,0.0193877551020408,25657
5,50,3,400,0.0012,0.00918367346938776,50484
5,50,3,400,0.0016,0.0026530612244898,99334
5,50,3,400,0.0016,0.00204081632653061,195455
5,50,3,400,0.0016,0.00224489795918367,384586
5,50,3,400,0.0016,0.0026530612244898,756729
1,50,3,500,4e-04,0.0436734693877551,1
1,50,3,500,4e-04,0.0436734693877551,2
1,50,3,500,4e-04,0.0436734693877551,4
1,50,3,500,4e-04,0.0436734693877551,8
1,50,3,500,4e-04,0.0436734693877551,15
1,50,3,500,4e-04,0.0436734693877551,29
1,50,3,500,4e-04,0.0436734693877551,58
1,50,3,500,4e-04,0.0436734693877551,114
1,50,3,500,4e-04,0.0436734693877551,225
1,50,3,500,4e-04,0.0438775510204082,442
1,50,3,500,4e-04,0.0436734693877551,870
1,50,3,500,4e-04,0.0438775510204082,1712
1,50,3,500,8e-04,0.043469387755102,3368
1,50,3,500,8e-04,0.0416326530612245,6627
1,50,3,500,8e-04,0.0363265306122449,13039
1,50,3,500,0.0012,0.0253061224489796,25657
1,50,3,500,0.0012,0.0106122448979592,50484
1,50,3,500,0.0016,0.00183673469387755,99334
1,50,3,500,0.002,0.00122448979591837,195455
1,50,3,500,0.002,0.000816326530612245,384586
1,50,3,500,0.002,0.000816326530612245,756729
2,50,3,500,4e-04,0.0377551020408163,1
2,50,3,500,4e-04,0.0377551020408163,2
2,50,3,500,4e-04,0.0377551020408163,4
2,50,3,500,4e-04,0.0377551020408163,8
2,50,3,500,4e-04,0.0377551020408163,15
2,50,3,500,4e-04,0.0377551020408163,29
2,50,3,500,4e-04,0.0377551020408163,58
2,50,3,500,4e-04,0.0377551020408163,114
2,50,3,500,4e-04,0.0377551020408163,225
2,50,3,500,4e-04,0.0377551020408163,442
2,50,3,500,4e-04,0.0377551020408163,870
2,50,3,500,8e-04,0.0373469387755102,1712
2,50,3,500,8e-04,0.0371428571428571,3368
2,50,3,500,8e-04,0.0355102040816327,6627
2,50,3,500,8e-04,0.0320408163265306,13039
2,50,3,500,0.0012,0.0197959183673469,25657
2,50,3,500,0.0012,0.00714285714285714,50484
2,50,3,500,0.0012,0.000816326530612245,99334
2,50,3,500,0.0012,0.000816326530612245,195455
2,50,3,500,0.0012,0.000816326530612245,384586
2,50,3,500,0.0012,0.000816326530612245,756729
3,50,3,500,4e-04,0.0383673469387755,1
3,50,3,500,4e-04,0.0383673469387755,2
3,50,3,500,4e-04,0.0383673469387755,4
3,50,3,500,4e-04,0.0383673469387755,8
3,50,3,500,4e-04,0.0383673469387755,15
3,50,3,500,4e-04,0.0383673469387755,29
3,50,3,500,4e-04,0.0383673469387755,58
3,50,3,500,4e-04,0.0383673469387755,114
3,50,3,500,4e-04,0.0383673469387755,225
3,50,3,500,4e-04,0.0383673469387755,442
3,50,3,500,8e-04,0.0381632653061224,870
3,50,3,500,8e-04,0.0371428571428571,1712
3,50,3,500,8e-04,0.0361224489795918,3368
3,50,3,500,8e-04,0.0344897959183673,6627
3,50,3,500,8e-04,0.0287755102040816,13039
3,50,3,500,0.0012,0.0187755102040816,25657
3,50,3,500,0.0016,0.00612244897959184,50484
3,50,3,500,0.002,0.0026530612244898,99334
3,50,3,500,0.002,0.00163265306122449,195455
3,50,3,500,0.002,0.00183673469387755,384586
3,50,3,500,0.002,0.00163265306122449,756729
4,50,3,500,4e-04,0.0357142857142857,1
4,50,3,500,4e-04,0.0357142857142857,2
4,50,3,500,4e-04,0.0357142857142857,4
4,50,3,500,4e-04,0.0357142857142857,8
4,50,3,500,4e-04,0.0357142857142857,15
4,50,3,500,4e-04,0.0357142857142857,29
4,50,3,500,4e-04,0.0357142857142857,58
4,50,3,500,4e-04,0.0357142857142857,114
4,50,3,500,4e-04,0.0355102040816327,225
4,50,3,500,4e-04,0.0355102040816327,442
4,50,3,500,4e-04,0.0355102040816327,870
4,50,3,500,4e-04,0.0357142857142857,1712
4,50,3,500,8e-04,0.0346938775510204,3368
4,50,3,500,8e-04,0.033265306122449,6627
4,50,3,500,8e-04,0.026530612244898,13039
4,50,3,500,0.0012,0.016734693877551,25657
4,50,3,500,0.0016,0.00714285714285714,50484
4,50,3,500,0.0016,0.00204081632653061,99334
4,50,3,500,0.0016,0.00102040816326531,195455
4,50,3,500,0.0016,0.00102040816326531,384586
4,50,3,500,0.0016,0.00102040816326531,756729
5,50,3,500,4e-04,0.0375510204081633,1
5,50,3,500,4e-04,0.0375510204081633,2
5,50,3,500,4e-04,0.0375510204081633,4
5,50,3,500,4e-04,0.0375510204081633,8
5,50,3,500,4e-04,0.0375510204081633,15
5,50,3,500,4e-04,0.0375510204081633,29
5,50,3,500,4e-04,0.0377551020408163,58
5,50,3,500,4e-04,0.0377551020408163,114
5,50,3,500,4e-04,0.0377551020408163,225
5,50,3,500,4e-04,0.0375510204081633,442
5,50,3,500,4e-04,0.0375510204081633,870
5,50,3,500,8e-04,0.0373469387755102,1712
5,50,3,500,8e-04,0.0369387755102041,3368
5,50,3,500,8e-04,0.0353061224489796,6627
5,50,3,500,0.0012,0.0304081632653061,13039
5,50,3,500,0.0012,0.0222448979591837,25657
5,50,3,500,0.0016,0.0110204081632653,50484
5,50,3,500,0.0016,0.00244897959183673,99334
5,50,3,500,0.0016,0.00163265306122449,195455
5,50,3,500,0.0016,0.00204081632653061,384586
5,50,3,500,0.0016,0.00122448979591837,756729
1,50,6,1,8e-04,0.888775510204082,1
1,50,6,1,8e-04,0.888775510204082,2
1,50,6,1,8e-04,0.888775510204082,4
1,50,6,1,8e-04,0.888775510204082,8
1,50,6,1,8e-04,0.888775510204082,15
1,50,6,1,8e-04,0.888367346938776,29
1,50,6,1,8e-04,0.887959183673469,58
1,50,6,1,8e-04,0.888163265306122,114
1,50,6,1,8e-04,0.887142857142857,225
1,50,6,1,8e-04,0.886530612244898,442
1,50,6,1,8e-04,0.885102040816326,870
1,50,6,1,8e-04,0.884081632653061,1712
1,50,6,1,8e-04,0.879387755102041,3368
1,50,6,1,8e-04,0.883469387755102,6627
1,50,6,1,0.0012,0.883673469387755,13039
1,50,6,1,0.0016,0.86265306122449,25657
1,50,6,1,0.002,0.870612244897959,50484
1,50,6,1,0.0048,0.845510204081633,99334
1,50,6,1,0.0092,0.817755102040816,195455
1,50,6,1,0.032,0.717755102040816,384586
1,50,6,1,0.1764,0.506122448979592,756729
2,50,6,1,8e-04,0.894285714285714,1
2,50,6,1,8e-04,0.894285714285714,2
2,50,6,1,8e-04,0.894285714285714,4
2,50,6,1,8e-04,0.894285714285714,8
2,50,6,1,8e-04,0.894285714285714,15
2,50,6,1,8e-04,0.894081632653061,29
2,50,6,1,8e-04,0.894081632653061,58
2,50,6,1,8e-04,0.894081632653061,114
2,50,6,1,8e-04,0.894081632653061,225
2,50,6,1,8e-04,0.893469387755102,442
2,50,6,1,8e-04,0.89265306122449,870
2,50,6,1,8e-04,0.890816326530612,1712
2,50,6,1,0.0012,0.89,3368
2,50,6,1,0.0012,0.88530612244898,6627
2,50,6,1,0.0012,0.878571428571429,13039
2,50,6,1,0.0016,0.872857142857143,25657
2,50,6,1,0.0024,0.866122448979592,50484
2,50,6,1,0.0032,0.84530612244898,99334
2,50,6,1,0.0072,0.819795918367347,195455
2,50,6,1,0.0344,0.730816326530612,384586
2,50,6,1,0.2508,0.470408163265306,756729
3,50,6,1,8e-04,0.898775510204082,1
3,50,6,1,8e-04,0.898571428571429,2
3,50,6,1,8e-04,0.898571428571429,4
3,50,6,1,8e-04,0.898571428571429,8
3,50,6,1,8e-04,0.898571428571429,15
3,50,6,1,8e-04,0.898775510204082,29
3,50,6,1,8e-04,0.898571428571429,58
3,50,6,1,8e-04,0.898163265306122,114
3,50,6,1,8e-04,0.897959183673469,225
3,50,6,1,8e-04,0.897551020408163,442
3,50,6,1,8e-04,0.899795918367347,870
3,50,6,1,8e-04,0.898979591836735,1712
3,50,6,1,8e-04,0.895102040816326,3368
3,50,6,1,0.0016,0.891632653061225,6627
3,50,6,1,0.0012,0.879387755102041,13039
3,50,6,1,0.002,0.868979591836735,25657
3,50,6,1,0.002,0.87734693877551,50484
3,50,6,1,0.0028,0.858163265306122,99334
