mc,L,F,q,s_max_den,n_density,iteration
0,50,2,200,0.0016,0.0010204081632653062,206913808
0,50,2,200,0.0016,0.0010204081632653062,263665089
0,50,2,200,0.0016,0.0012244897959183673,335981828
0,50,2,200,0.0016,0.0010204081632653062,428133239
0,50,2,200,0.0016,0.0010204081632653062,545559478
0,50,2,200,0.0016,0.0010204081632653062,695192796
0,50,2,200,0.0016,0.0010204081632653062,885866790
0,50,2,200,0.0016,0.0010204081632653062,1128837891
0,50,2,200,0.0016,0.0010204081632653062,1438449888
0,50,2,200,0.0016,0.0010204081632653062,1832980710
0,50,2,200,0.0016,0.0010204081632653062,2335721469
0,50,2,200,0.0016,0.0012244897959183673,2976351441
0,50,2,200,0.0016,0.0012244897959183673,3792690190
0,50,2,200,0.0016,0.0010204081632653062,4832930238
0,50,2,200,0.0016,0.0010204081632653062,6158482110
0,50,2,200,0.0016,0.0010204081632653062,7847599703
0,50,2,300,0.0008,0.032040816326530615,1
0,50,2,300,0.0008,0.032040816326530615,2
0,50,2,300,0.0008,0.032040816326530615,3
0,50,2,300,0.0008,0.032040816326530615,4
0,50,2,300,0.0008,0.032040816326530615,5
0,50,2,300,0.0008,0.032040816326530615,6
0,50,2,300,0.0008,0.032040816326530615,8
0,50,2,300,0.0008,0.032040816326530615,11
0,50,2,300,0.0008,0.032040816326530615,14
0,50,2,300,0.0008,0.032040816326530615,18
0,50,2,300,0.0008,0.032040816326530615,23
0,50,2,300,0.0008,0.032040816326530615,29
0,50,2,300,0.0008,0.032040816326530615,37
0,50,2,300,0.0008,0.032040816326530615,48
0,50,2,300,0.0008,0.03183673469387755,61
0,50,2,300,0.0008,0.03183673469387755,78
0,50,2,300,0.0008,0.03183673469387755,100
0,50,2,300,0.0008,0.03183673469387755,127
0,50,2,300,0.0008,0.03163265306122449,162
0,50,2,300,0.0008,0.03142857142857143,206
0,50,2,300,0.0008,0.031224489795918367,263
0,50,2,300,0.0008,0.031224489795918367,335
0,50,2,300,0.0008,0.031224489795918367,428
0,50,2,300,0.0008,0.030612244897959183,545
0,50,2,300,0.0008,0.02959183673469388,695
0,50,2,300,0.0008,0.028979591836734694,885
0,50,2,300,0.0008,0.02836734693877551,1128
0,50,2,300,0.0008,0.027755102040816326,1438
0,50,2,300,0.0008,0.026530612244897958,1832
0,50,2,300,0.0008,0.026122448979591838,2335
0,50,2,300,0.0008,0.024489795918367346,2976
0,50,2,300,0.0008,0.022448979591836733,3792
0,50,2,300,0.0008,0.019591836734693877,4832
0,50,2,300,0.0008,0.01653061224489796,6158
0,50,2,300,0.0012,0.014285714285714285,7847
0,50,2,300,0.0012,0.012040816326530613,10000
0,50,2,300,0.0012,0.010408163265306122,12742
0,50,2,300,0.0012,0.007142857142857143,16237
0,50,2,300,0.0012,0.005510204081632653,20691
0,50,2,300,0.0012,0.004081632653061225,26366
0,50,2,300,0.0016,0.002653061224489796,33598
0,50,2,300,0.0016,0.0020408163265306124,42813
0,50,2,300,0.0016,0.0012244897959183673,54555
0,50,2,300,0.0012,0.0012244897959183673,69519
0,50,2,300,0.0012,0.0012244897959183673,88586
0,50,2,300,0.0016,0.0010204081632653062,112883
0,50,2,300,0.0016,0.0010204081632653062,143844
0,50,2,300,0.0016,0.0010204081632653062,183298
0,50,2,300,0.0016,0.0010204081632653062,233572
0,50,2,300,0.0012,0.0012244897959183673,297635
0,50,2,300,0.0012,0.0012244897959183673,379269
0,50,2,300,0.0012,0.0012244897959183673,483293
0,50,2,300,0.0012,0.0012244897959183673,615848
0,50,2,300,0.0012,0.0010204081632653062,784759
0,50,2,300,0.0012,0.0010204081632653062,1000000
0,50,2,300,0.0012,0.0010204081632653062,1274274
0,50,2,300,0.0012,0.0010204081632653062,1623776
0,50,2,300,0.0016,0.0010204081632653062,2069138
0,50,2,300,0.0012,0.0012244897959183673,2636650
0,50,2,300,0.0016,0.0010204081632653062,3359818
0,50,2,300,0.0012,0.0010204081632653062,4281332
0,50,2,300,0.0012,0.0012244897959183673,5455594
0,50,2,300,0.0012,0.0012244897959183673,6951927
0,50,2,300,0.0012,0.0010204081632653062,8858667
0,50,2,300,0.0012,0.0010204081632653062,11288378
0,50,2,300,0.0012,0.0010204081632653062,14384498
0,50,2,300,0.0012,0.0010204081632653062,18329807
0,50,2,300,0.0016,0.0010204081632653062,23357214
0,50,2,300,0.0012,0.0012244897959183673,29763514
0,50,2,300,0.0016,0.0010204081632653062,37926901
0,50,2,300,0.0012,0.0010204081632653062,48329302
0,50,2,300,0.0012,0.0010204081632653062,61584821
0,50,2,300,0.0012,0.0012244897959183673,78475997
0,50,2,300,0.0012,0.0012244897959183673,100000000
0,50,2,300,0.0012,0.0010204081632653062,127427498
0,50,2,300,0.0016,0.0010204081632653062,162377673
0,50,2,300,0.0016,0.0010204081632653062,206913808
0,50,2,300,0.0012,0.0012244897959183673,263665089
0,50,2,300,0.0016,0.0010204081632653062,335981828
0,50,2,300,0.0016,0.0010204081632653062,428133239
0,50,2,300,0.0012,0.0012244897959183673,545559478
0,50,2,300,0.0012,0.0012244897959183673,695192796
0,50,2,300,0.0012,0.0012244897959183673,885866790
0,50,2,300,0.0012,0.0012244897959183673,1128837891
0,50,2,300,0.0012,0.0012244897959183673,1438449888
0,50,2,300,0.0016,0.0010204081632653062,1832980710
0,50,2,300,0.0012,0.0012244897959183673,2335721469
0,50,2,300,0.0012,0.0012244897959183673,2976351441
0,50,2,300,0.0016,0.0010204081632653062,3792690190
0,50,2,300,0.0012,0.0012244897959183673,4832930238
0,50,2,300,0.0016,0.0010204081632653062,6158482110
0,50,2,300,0.0012,0.0010204081632653062,7847599703
0,50,2,500,0.0008,0.0236734693877551,1
0,50,2,500,0.0008,0.0236734693877551,2
0,50,2,500,0.0008,0.0236734693877551,3
0,50,2,500,0.0008,0.0236734693877551,4
0,50,2,500,0.0008,0.0236734693877551,5
0,50,2,500,0.0008,0.0236734693877551,6
0,50,2,500,0.0008,0.0236734693877551,8
0,50,2,500,0.0008,0.02346938775510204,11
0,50,2,500,0.0008,0.02346938775510204,14
0,50,2,500,0.0008,0.02346938775510204,18
0,50,2,500,0.0008,0.02346938775510204,23
0,50,2,500,0.0008,0.02346938775510204,29
0,50,2,500,0.0008,0.02346938775510204,37
0,50,2,500,0.0008,0.02346938775510204,48
0,50,2,500,0.0008,0.02346938775510204,61
0,50,2,500,0.0008,0.02346938775510204,78
0,50,2,500,0.0008,0.02326530612244898,100
0,50,2,500,0.0008,0.02326530612244898,127
0,50,2,500,0.0008,0.023061224489795917,162
0,50,2,500,0.0008,0.022857142857142857,206
0,50,2,500,0.0008,0.022653061224489797,263
0,50,2,500,0.0008,0.022244897959183673,335
0,50,2,500,0.0008,0.022040816326530613,428
0,50,2,500,0.0008,0.02163265306122449,545
0,50,2,500,0.0008,0.020816326530612245,695
0,50,2,500,0.0008,0.02020408163265306,885
0,50,2,500,0.0008,0.019591836734693877,1128
0,50,2,500,0.0008,0.018979591836734692,1438
0,50,2,500,0.0008,0.018775510204081632,1832
0,50,2,500,0.0008,0.01693877551020408,2335
0,50,2,500,0.0008,0.016122448979591836,2976
0,50,2,500,0.0008,0.015306122448979591,3792
0,50,2,500,0.0012,0.013877551020408163,4832
0,50,2,500,0.0012,0.011428571428571429,6158
0,50,2,500,0.0012,0.009591836734693878,7847
0,50,2,500,0.0012,0.008979591836734694,10000
0,50,2,500,0.0012,0.007551020408163266,12742
0,50,2,500,0.0012,0.006122448979591836,16237
0,50,2,500,0.0012,0.00510204081632653,20691
0,50,2,500,0.0012,0.0034693877551020408,26366
0,50,2,500,0.0012,0.002653061224489796,33598
0,50,2,500,0.0016,0.001836734693877551,42813
0,50,2,500,0.0016,0.0012244897959183673,54555
0,50,2,500,0.0016,0.0012244897959183673,69519
0,50,2,500,0.0016,0.0014285714285714286,88586
0,50,2,500,0.0016,0.0014285714285714286,112883
0,50,2,500,0.0016,0.0012244897959183673,143844
0,50,2,500,0.0016,0.0012244897959183673,183298
0,50,2,500,0.0016,0.0012244897959183673,233572
0,50,2,500,0.0016,0.0014285714285714286,297635
0,50,2,500,0.0016,0.0012244897959183673,379269
0,50,2,500,0.0016,0.0012244897959183673,483293
0,50,2,500,0.0016,0.0012244897959183673,615848
0,50,2,500,0.0016,0.0012244897959183673,784759
0,50,2,500,0.0016,0.0012244897959183673,1000000
0,50,2,500,0.0016,0.0012244897959183673,1274274
0,50,2,500,0.0016,0.0012244897959183673,1623776
0,50,2,500,0.0016,0.0012244897959183673,2069138
0,50,2,500,0.0016,0.0012244897959183673,2636650
0,50,2,500,0.0016,0.0014285714285714286,3359818
0,50,2,500,0.0016,0.0014285714285714286,4281332
0,50,2,500,0.0016,0.0012244897959183673,5455594
0,50,2,500,0.0016,0.0014285714285714286,6951927
0,50,2,500,0.0016,0.0012244897959183673,8858667
0,50,2,500,0.0016,0.0012244897959183673,11288378
0,50,2,500,0.0016,0.0012244897959183673,14384498
0,50,2,500,0.0016,0.0014285714285714286,18329807
0,50,2,500,0.0016,0.0012244897959183673,23357214
0,50,2,500,0.0016,0.0012244897959183673,29763514
0,50,2,500,0.0016,0.0012244897959183673,37926901
0,50,2,500,0.0016,0.0012244897959183673,48329302
0,50,2,500,0.0016,0.0012244897959183673,61584821
0,50,2,500,0.0016,0.0012244897959183673,78475997
0,50,2,500,0.0016,0.0014285714285714286,100000000
0,50,2,500,0.0016,0.0012244897959183673,127427498
0,50,2,500,0.0016,0.0012244897959183673,162377673
0,50,2,500,0.0016,0.0014285714285714286,206913808
0,50,2,500,0.0016,0.0012244897959183673,263665089
0,50,2,500,0.0016,0.0012244897959183673,335981828
0,50,2,500,0.0016,0.0014285714285714286,428133239
0,50,2,500,0.0016,0.0012244897959183673,545559478
0,50,2,500,0.0016,0.0012244897959183673,695192796
0,50,2,500,0.0016,0.0014285714285714286,885866790
0,50,2,500,0.0016,0.0014285714285714286,1128837891
0,50,2,500,0.0016,0.0012244897959183673,1438449888
0,50,2,500,0.0016,0.0012244897959183673,1832980710
0,50,2,500,0.0016,0.0014285714285714286,2335721469
